"key","type","code"
"3294061441734491505","IDENTIFIER","INADDR_ANY"
"3294061441734491506","<operator>.assignment","service.sin_port = htons(LISTEN_PORT)"
"3294061441734491507","<operator>.fieldAccess","service.sin_port"
"3294061441734491508","IDENTIFIER","service"
"3294061441734491509","FIELD_IDENTIFIER","sin_port"
"3294061441734491510","htons","htons(LISTEN_PORT)"
"3294061441734491511","IDENTIFIER","LISTEN_PORT"
"3294061441734491512","CONTROL_STRUCTURE","if (SOCKET_ERROR == bind(listenSocket, (struct sockaddr*)&service, sizeof(service)))"
"3294061441734491513","<operator>.equals","SOCKET_ERROR == bind(listenSocket, (struct sockaddr*)&service, sizeof(service))"
"3294061441734491514","IDENTIFIER","SOCKET_ERROR"
"3294061441734491515","bind","bind(listenSocket, (struct sockaddr*)&service, sizeof(service))"
"3294061441734491516","IDENTIFIER","listenSocket"
"3294061441734491517","<operator>.cast","(struct sockaddr*)&service"
"3294061441734491518","UNKNOWN","struct sockaddr*"
"3294061441734491519","<operator>.addressOf","&service"
"3294061441734491520","IDENTIFIER","service"
"3294061441734491521","<operator>.sizeOf","sizeof(service)"
"3294061441734491522","IDENTIFIER","service"
"3294061441734491523","BLOCK",""
"3294061441734491524","CONTROL_STRUCTURE","break;"
"3294061441734491525","CONTROL_STRUCTURE","if (SOCKET_ERROR == listen(listenSocket, LISTEN_BACKLOG))"
"3294061441734491526","<operator>.equals","SOCKET_ERROR == listen(listenSocket, LISTEN_BACKLOG)"
"3294061441734491527","IDENTIFIER","SOCKET_ERROR"
"3294061441734491528","listen","listen(listenSocket, LISTEN_BACKLOG)"
"3294061441734491529","IDENTIFIER","listenSocket"
"3294061441734491530","IDENTIFIER","LISTEN_BACKLOG"
"3294061441734491531","BLOCK",""
"3294061441734491532","CONTROL_STRUCTURE","break;"
"3294061441734491533","<operator>.assignment","acceptSocket = accept(listenSocket, NULL, NULL)"
"3294061441734491534","IDENTIFIER","acceptSocket"
"3294061441734491535","accept","accept(listenSocket, NULL, NULL)"
"3294061441734491536","IDENTIFIER","listenSocket"
"3294061441734491537","IDENTIFIER","NULL"
"3294061441734491538","IDENTIFIER","NULL"
"3294061441734491539","CONTROL_STRUCTURE","if (acceptSocket == INVALID_SOCKET)"
"3294061441734491540","<operator>.equals","acceptSocket == INVALID_SOCKET"
"3294061441734491541","IDENTIFIER","acceptSocket"
"3294061441734491542","IDENTIFIER","INVALID_SOCKET"
"3294061441734491543","BLOCK",""
"3294061441734491544","CONTROL_STRUCTURE","break;"
"3294061441734491545","<operator>.assignment","recvResult = recv(acceptSocket, data, 100 - 1, 0)"
"3294061441734491546","IDENTIFIER","recvResult"
"3294061441734491547","recv","recv(acceptSocket, data, 100 - 1, 0)"
"3294061441734491548","IDENTIFIER","acceptSocket"
"3294061441734491549","IDENTIFIER","data"
"3294061441734491550","<operator>.subtraction","100 - 1"
"3294061441734491551","LITERAL","100"
"3294061441734491552","LITERAL","1"
"3294061441734491553","LITERAL","0"
"3294061441734491554","CONTROL_STRUCTURE","if (recvResult == SOCKET_ERROR || recvResult == 0)"
"3294061441734491555","<operator>.logicalOr","recvResult == SOCKET_ERROR || recvResult == 0"
"3294061441734491556","<operator>.equals","recvResult == SOCKET_ERROR"
"3294061441734491557","IDENTIFIER","recvResult"
"3294061441734491558","IDENTIFIER","SOCKET_ERROR"
"3294061441734491559","<operator>.equals","recvResult == 0"
"3294061441734491560","IDENTIFIER","recvResult"
"3294061441734491561","LITERAL","0"
"3294061441734491562","BLOCK",""
"3294061441734491563","CONTROL_STRUCTURE","break;"
"3294061441734491564","<operator>.assignment","data[recvResult] = '\0'"
"3294061441734491565","<operator>.indirectIndexAccess","data[recvResult]"
"3294061441734491566","IDENTIFIER","data"
"3294061441734491567","IDENTIFIER","recvResult"
"3294061441734491568","LITERAL","'\0'"
"3294061441734491569","LITERAL","0"
"3294061441734491570","CONTROL_STRUCTURE","if (acceptSocket != INVALID_SOCKET)"
"3294061441734491571","<operator>.notEquals","acceptSocket != INVALID_SOCKET"
"3294061441734491572","IDENTIFIER","acceptSocket"
"3294061441734491573","IDENTIFIER","INVALID_SOCKET"
"3294061441734491574","BLOCK",""
"3294061441734491575","closesocket","closesocket(acceptSocket)"
"3294061441734491576","IDENTIFIER","acceptSocket"
"3294061441734491577","CONTROL_STRUCTURE","if (listenSocket != INVALID_SOCKET)"
"3294061441734491578","<operator>.notEquals","listenSocket != INVALID_SOCKET"
"3294061441734491579","IDENTIFIER","listenSocket"
"3294061441734491580","IDENTIFIER","INVALID_SOCKET"
"3294061441734491581","BLOCK",""
"3294061441734491582","closesocket","closesocket(listenSocket)"
"3294061441734491583","IDENTIFIER","listenSocket"
"3294061441734491584","CONTROL_STRUCTURE","if (wsaDataInit)"
"3294061441734491585","IDENTIFIER","wsaDataInit"
"3294061441734491586","BLOCK",""
"3294061441734491587","WSACleanup","WSACleanup()"
"3294061441734491588","CWE15_External_Control_of_System_or_Configuration_Setting__w32_51b_badSink","CWE15_External_Control_of_System_or_Configuration_Setting__w32_51b_badSink(data)"
"3294061441734491589","IDENTIFIER","data"
"3294061441734491590","METHOD_RETURN","void"
"329406144174349416","METHOD","goodG2B1"
"329406144174349417","BLOCK",""
"329406144174349418","LOCAL","data: char *"
"329406144174349419","LOCAL","dataBuffer: char [ 100 ]"
"329406144174349420","<operator>.assignment","dataBuffer[100] = \""\"""
"329406144174349421","IDENTIFIER","dataBuffer"
"329406144174349422","LITERAL","\""\"""
"329406144174349423","<operator>.assignment","data = dataBuffer"
"329406144174349424","IDENTIFIER","data"
"329406144174349425","IDENTIFIER","dataBuffer"
"329406144174349426","CONTROL_STRUCTURE","if(STATIC_CONST_FALSE)"
"329406144174349427","IDENTIFIER","STATIC_CONST_FALSE"
"329406144174349428","BLOCK",""
"329406144174349429","printLine","printLine(\""Benign, fixed string\"")"
"329406144174349430","LITERAL","\""Benign, fixed string\"""
"329406144174349431","CONTROL_STRUCTURE","else"
"329406144174349432","BLOCK",""
"329406144174349433","strcpy","strcpy(data, \""hostname\"")"
"329406144174349434","IDENTIFIER","data"
"329406144174349435","LITERAL","\""hostname\"""
"329406144174349436","CONTROL_STRUCTURE","if (!SetComputerNameA(data))"
"329406144174349437","<operator>.logicalNot","!SetComputerNameA(data)"
"329406144174349438","SetComputerNameA","SetComputerNameA(data)"
"329406144174349439","IDENTIFIER","data"
"329406144174349440","BLOCK",""
"329406144174349441","printLine","printLine(\""Failure setting computer name\"")"
"329406144174349442","LITERAL","\""Failure setting computer name\"""
"329406144174349443","exit","exit(1)"
"329406144174349444","LITERAL","1"
"329406144174349445","METHOD_RETURN","static void"
"3294061441734491595","METHOD","goodG2B"
"3294061441734491596","BLOCK",""
"3294061441734491597","LOCAL","data: char *"
"3294061441734491598","LOCAL","dataBuffer: char [ 100 ]"
"3294061441734491599","<operator>.assignment","dataBuffer[100] = \""\"""
"3294061441734491600","IDENTIFIER","dataBuffer"
"3294061441734491601","LITERAL","\""\"""
"3294061441734491602","<operator>.assignment","data = dataBuffer"
"3294061441734491603","IDENTIFIER","data"
"3294061441734491604","IDENTIFIER","dataBuffer"
"3294061441734491605","strcpy","strcpy(data, \""hostname\"")"
"3294061441734491606","IDENTIFIER","data"
"3294061441734491607","LITERAL","\""hostname\"""
"3294061441734491608","CWE15_External_Control_of_System_or_Configuration_Setting__w32_51b_goodG2BSink","CWE15_External_Control_of_System_or_Configuration_Setting__w32_51b_goodG2BSink(data)"
"3294061441734491609","IDENTIFIER","data"
"3294061441734491610","METHOD_RETURN","static void"
"3294061441734491611","METHOD","CWE15_External_Control_of_System_or_Configuration_Setting__w32_51_good"
"3294061441734491612","BLOCK",""
"3294061441734491613","goodG2B","goodG2B()"
"3294061441734491614","METHOD_RETURN","void"
"3294061441734491615","METHOD","main"
"3294061441734491616","PARAM","int argc"
"3294061441734491617","PARAM","char * argv[]"
"3294061441734491618","BLOCK",""
"3294061441734491619","srand","srand( (unsigned)time(NULL) )"
"3294061441734491620","<operator>.cast","(unsigned)time(NULL)"
"3294061441734491621","UNKNOWN","unsigned"
"3294061441734491622","time","time(NULL)"
"3294061441734491623","IDENTIFIER","NULL"
"3294061441734491624","printLine","printLine(\""Calling good()...\"")"
"3294061441734491625","LITERAL","\""Calling good()...\"""
"3294061441734491626","CWE15_External_Control_of_System_or_Configuration_Setting__w32_51_good","CWE15_External_Control_of_System_or_Configuration_Setting__w32_51_good()"
"3294061441734491627","printLine","printLine(\""Finished good()\"")"
"3294061441734491628","LITERAL","\""Finished good()\"""
"3294061441734491629","printLine","printLine(\""Calling bad()...\"")"
"3294061441734491630","LITERAL","\""Calling bad()...\"""
"3294061441734491631","CWE15_External_Control_of_System_or_Configuration_Setting__w32_51_bad","CWE15_External_Control_of_System_or_Configuration_Setting__w32_51_bad()"
"3294061441734491632","printLine","printLine(\""Finished bad()\"")"
"3294061441734491633","LITERAL","\""Finished bad()\"""
"3294061441734491634","RETURN","return 0;"
"3294061441734491635","LITERAL","0"
"3294061441734491636","METHOD_RETURN","int"
"3403863489792274470","METHOD","CWE15_External_Control_of_System_or_Configuration_Setting__w32_51b_badSink"
"3403863489792274471","PARAM","char * data"
"3403863489792274472","BLOCK",""
"3403863489792274473","CONTROL_STRUCTURE","if (!SetComputerNameA(data))"
"3403863489792274474","<operator>.logicalNot","!SetComputerNameA(data)"
"3403863489792274475","SetComputerNameA","SetComputerNameA(data)"
"3403863489792274476","IDENTIFIER","data"
"3403863489792274477","BLOCK",""
"3403863489792274478","printLine","printLine(\""Failure setting computer name\"")"
"3403863489792274479","LITERAL","\""Failure setting computer name\"""
"3403863489792274480","exit","exit(1)"
"3403863489792274481","LITERAL","1"
"3403863489792274482","METHOD_RETURN","void"
"3403863489792274483","METHOD","CWE15_External_Control_of_System_or_Configuration_Setting__w32_51b_goodG2BSink"
"3403863489792274484","PARAM","char * data"
"3403863489792274485","BLOCK",""
"3403863489792274486","CONTROL_STRUCTURE","if (!SetComputerNameA(data))"
"3403863489792274487","<operator>.logicalNot","!SetComputerNameA(data)"
"3403863489792274488","SetComputerNameA","SetComputerNameA(data)"
"3403863489792274489","IDENTIFIER","data"
"3403863489792274490","BLOCK",""
"3403863489792274491","printLine","printLine(\""Failure setting computer name\"")"
"3403863489792274492","LITERAL","\""Failure setting computer name\"""
"3403863489792274493","exit","exit(1)"
"3403863489792274494","LITERAL","1"
"3403863489792274495","METHOD_RETURN","void"
"3513665537850057522","METHOD","CWE15_External_Control_of_System_or_Configuration_Setting__w32_52_bad"
"3513665537850057523","BLOCK",""
"3513665537850057524","LOCAL","data: char *"
"3513665537850057525","LOCAL","dataBuffer: char [ 100 ]"
"3513665537850057526","<operator>.assignment","dataBuffer[100] = \""\"""
"3513665537850057527","IDENTIFIER","dataBuffer"
"3513665537850057528","LITERAL","\""\"""
"3513665537850057529","<operator>.assignment","data = dataBuffer"
"3513665537850057530","IDENTIFIER","data"
"3513665537850057531","IDENTIFIER","dataBuffer"
"3513665537850057532","BLOCK",""
"3513665537850057533","LOCAL","wsaData: WSADATA"
"3513665537850057534","LOCAL","wsaDataInit: BOOL"
"3513665537850057535","<operator>.assignment","wsaDataInit = FALSE"
"3513665537850057536","IDENTIFIER","wsaDataInit"
"3513665537850057537","IDENTIFIER","FALSE"
"3513665537850057538","LOCAL","listenSocket: SOCKET"
"3513665537850057539","<operator>.assignment","listenSocket = INVALID_SOCKET"
"3513665537850057540","IDENTIFIER","listenSocket"
"3513665537850057541","IDENTIFIER","INVALID_SOCKET"
"3513665537850057542","LOCAL","acceptSocket: SOCKET"
"3513665537850057543","<operator>.assignment","acceptSocket = INVALID_SOCKET"
"3513665537850057544","IDENTIFIER","acceptSocket"
"3513665537850057545","IDENTIFIER","INVALID_SOCKET"
"3513665537850057546","LOCAL","service: struct sockaddr_in"
"3513665537850057547","LOCAL","recvResult: int"
"3513665537850057548","CONTROL_STRUCTURE","do"
"3513665537850057549","BLOCK",""
"3513665537850057550","CONTROL_STRUCTURE","if (WSAStartup(MAKEWORD(2,2), &wsaData) != NO_ERROR)"
"3513665537850057551","<operator>.notEquals","WSAStartup(MAKEWORD(2,2), &wsaData) != NO_ERROR"
"3513665537850057552","WSAStartup","WSAStartup(MAKEWORD(2,2), &wsaData)"
"3513665537850057553","MAKEWORD","MAKEWORD(2,2)"
"3513665537850057554","LITERAL","2"
"3513665537850057555","LITERAL","2"
"3513665537850057556","<operator>.addressOf","&wsaData"
"3513665537850057557","IDENTIFIER","wsaData"
"3513665537850057558","IDENTIFIER","NO_ERROR"
"3513665537850057559","BLOCK",""
"3513665537850057560","CONTROL_STRUCTURE","break;"
"3513665537850057561","<operator>.assignment","wsaDataInit = 1"
"3513665537850057562","IDENTIFIER","wsaDataInit"
"3513665537850057563","LITERAL","1"
"3513665537850057564","<operator>.assignment","listenSocket = socket(PF_INET, SOCK_STREAM, 0)"
"3513665537850057565","IDENTIFIER","listenSocket"
"3513665537850057566","socket","socket(PF_INET, SOCK_STREAM, 0)"
"3513665537850057567","IDENTIFIER","PF_INET"
"3513665537850057568","IDENTIFIER","SOCK_STREAM"
"3513665537850057569","LITERAL","0"
"3513665537850057570","CONTROL_STRUCTURE","if (listenSocket == INVALID_SOCKET)"
"3513665537850057571","<operator>.equals","listenSocket == INVALID_SOCKET"
"3513665537850057572","IDENTIFIER","listenSocket"
"3513665537850057573","IDENTIFIER","INVALID_SOCKET"
"3513665537850057574","BLOCK",""
"3513665537850057575","CONTROL_STRUCTURE","break;"
"3513665537850057576","memset","memset(&service, 0, sizeof(service))"
"3513665537850057577","<operator>.addressOf","&service"
"3513665537850057578","IDENTIFIER","service"
"3513665537850057579","LITERAL","0"
"3513665537850057580","<operator>.sizeOf","sizeof(service)"
"3513665537850057581","IDENTIFIER","service"
"3513665537850057582","<operator>.assignment","service.sin_family = AF_INET"
"3513665537850057583","<operator>.fieldAccess","service.sin_family"
"3513665537850057584","IDENTIFIER","service"
"3513665537850057585","FIELD_IDENTIFIER","sin_family"
"3513665537850057586","IDENTIFIER","AF_INET"
"3513665537850057587","<operator>.assignment","service.sin_addr.s_addr = INADDR_ANY"
"3513665537850057588","<operator>.fieldAccess","service.sin_addr.s_addr"
"3513665537850057589","<operator>.fieldAccess","service.sin_addr"
"3513665537850057590","IDENTIFIER","service"
"3513665537850057591","FIELD_IDENTIFIER","sin_addr"
"3513665537850057592","FIELD_IDENTIFIER","s_addr"
"3513665537850057593","IDENTIFIER","INADDR_ANY"
"3513665537850057594","<operator>.assignment","service.sin_port = htons(LISTEN_PORT)"
"3513665537850057595","<operator>.fieldAccess","service.sin_port"
"3513665537850057596","IDENTIFIER","service"
"3513665537850057597","FIELD_IDENTIFIER","sin_port"
"3513665537850057598","htons","htons(LISTEN_PORT)"
"3513665537850057599","IDENTIFIER","LISTEN_PORT"
"3513665537850057600","CONTROL_STRUCTURE","if (SOCKET_ERROR == bind(listenSocket, (struct sockaddr*)&service, sizeof(service)))"
"3513665537850057601","<operator>.equals","SOCKET_ERROR == bind(listenSocket, (struct sockaddr*)&service, sizeof(service))"
"3513665537850057602","IDENTIFIER","SOCKET_ERROR"
"3513665537850057603","bind","bind(listenSocket, (struct sockaddr*)&service, sizeof(service))"
"3513665537850057604","IDENTIFIER","listenSocket"
"3513665537850057605","<operator>.cast","(struct sockaddr*)&service"
"3513665537850057606","UNKNOWN","struct sockaddr*"
"3513665537850057607","<operator>.addressOf","&service"
"3513665537850057608","IDENTIFIER","service"
"3513665537850057609","<operator>.sizeOf","sizeof(service)"
"3513665537850057610","IDENTIFIER","service"
"3513665537850057611","BLOCK",""
"3513665537850057612","CONTROL_STRUCTURE","break;"
"3513665537850057613","CONTROL_STRUCTURE","if (SOCKET_ERROR == listen(listenSocket, LISTEN_BACKLOG))"
"3513665537850057614","<operator>.equals","SOCKET_ERROR == listen(listenSocket, LISTEN_BACKLOG)"
"3513665537850057615","IDENTIFIER","SOCKET_ERROR"
"3513665537850057616","listen","listen(listenSocket, LISTEN_BACKLOG)"
"3513665537850057617","IDENTIFIER","listenSocket"
"3513665537850057618","IDENTIFIER","LISTEN_BACKLOG"
"3513665537850057619","BLOCK",""
"3513665537850057620","CONTROL_STRUCTURE","break;"
"3513665537850057621","<operator>.assignment","acceptSocket = accept(listenSocket, NULL, NULL)"
"3513665537850057622","IDENTIFIER","acceptSocket"
"3513665537850057623","accept","accept(listenSocket, NULL, NULL)"
"3513665537850057624","IDENTIFIER","listenSocket"
"3513665537850057625","IDENTIFIER","NULL"
"3513665537850057626","IDENTIFIER","NULL"
"3513665537850057627","CONTROL_STRUCTURE","if (acceptSocket == INVALID_SOCKET)"
"3513665537850057628","<operator>.equals","acceptSocket == INVALID_SOCKET"
"3513665537850057629","IDENTIFIER","acceptSocket"
